id,actual_avg,predicted_avg,error,abs_error,perc_error
0e605f4ddcc29e333424991f6eba05e3faefe32c,1120.7,382.06596043442005,-738.63403956558,738.63403956558,65.90827514638886
0e88c6a4def87b721b3e87a13684bbb4b27bff05,936.02,799.6344403076248,-136.38555969237518,136.38555969237518,14.570795462957541
0e91fc4b2fd7104e53c57c2500fc15deaa0c335f,409.95,815.1771798037148,405.2271798037148,405.2271798037148,98.84795214141111
0e9bb6deb8c8d03c790d3e661981fb8b436bb0ff,1393.45,996.4982791121689,-396.95172088783113,396.95172088783113,28.486972685624252
0eb9b961cb30b2201c9e515b2fbf4e146465beaa,1387.7,1378.1583057145224,-9.54169428547766,9.54169428547766,0.6875905660789552
0ec221ac469162bba85cbd6a6ae83b73b69313e1,650.34,551.9992393850481,-98.34076061495193,98.34076061495193,15.12143811159577
0f4229e8187ec8827e8fab1519d9ec344013302c,1210.87,1507.270195704448,296.40019570444815,296.40019570444815,24.478283854125397
10038dbad4635f198d7c48b8a75dec05b2d33980,659.95,476.41495529788756,-183.5350447021125,183.5350447021125,27.810446958422986
1011e03592e1268075e99ab982c66f9d03a61443,226.14000000000001,186.13955541602917,-40.00044458397085,40.00044458397085,17.688354375152933
10b8bcff4152f34cc185649489c19bb75acdd333,1473.35,1988.695407704604,515.345407704604,515.345407704604,34.97779941660868
1137144400298dbcb716b2ddb2760991989015b2,818.38,457.30925309124757,-361.0707469087524,361.0707469087524,44.12018217805328
1149bab4e75af718cce2cdab716824e584c3d947,891.63,1084.4297632806604,192.7997632806604,192.7997632806604,21.623292540701904
118b9c12c0cc787f35910501b6fc56a1044616ec,2443.02,2699.4576647515096,256.4376647515096,256.4376647515096,10.496748481449583
11d59ef9b19a3dbac6b07b662e2b2357cab3ea98,1064.62,780.1614044170028,-284.4585955829971,284.4585955829971,26.719260917791992
11f4222f90ef9db317be7d3bcb386ac25ece3e46,1028.27,812.5654114699175,-215.70458853008245,215.70458853008245,20.977426991945933
12454b0533c41dbc5ec85d75835c5af0bbe80e90,433.95,877.7766303551323,443.8266303551323,443.8266303551323,102.27598349006391
12c1bb7814f3b0cd97687ae3cc6411aa3fe8e9be,1235.53,906.3769606505901,-329.1530393494098,329.1530393494098,26.64063514033733
12efd2e563c31368e7fefc29459ebb0636f5c8fb,1074.19,809.5901808182706,-264.59981918172946,264.59981918172946,24.632496968108942
13242b4f5148c8c33d07d94dfe506e8af3fd51f2,953.44,690.9865905503007,-262.4534094496994,262.4534094496994,27.526997970475264
13383ebd8035511afaafc654962903d45856210b,256.22,531.2095597566046,274.98955975660454,274.98955975660454,107.32556387346987
133a307602635e05dcca30a5efc0620eecb9386f,864.24,1324.5086176748384,460.2686176748384,460.2686176748384,53.25703712797816
1369fc1f472280b9437b6e36e8ac4eac00dad607,1288.05,1410.386420741498,122.33642074149793,122.33642074149793,9.497800608788319
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,1090.31,1205.1142745847271,114.80427458472718,114.80427458472718,10.52950762487065
141c0b0efc67aa7c76a66820a8d87b13d189ab05,2856.24,5028.958908556384,2172.718908556384,2172.718908556384,76.06919966656808
143e4963cd499b1b05b544cb791a821a01072073,2510.16,1557.8152210674705,-952.3447789325294,952.3447789325294,37.93960460418975
144d05fb17ac05c4ddd77797143fe5f19212575e,470.16,331.7975010980904,-138.36249890190965,138.36249890190965,29.428811234879536
14c945505e92346138e19910742be93a34fef2c3,459.15,399.84344855522284,-59.30655144477714,59.30655144477714,12.91659619836157
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,957.39,898.8519982603538,-58.53800173964623,58.53800173964623,6.114331854275293
1504732b7781f3af8b48652861a1ea1e6ec4ff5b,1091.43,1299.8736404243027,208.44364042430266,208.44364042430266,19.098214308228897
153a1e5622ee9cb2225b871bfc322ce6f2c3d91c,991.0600000000001,758.1512067931927,-232.90879320680733,232.90879320680733,23.50097806457806
155a6724b044c00b762c334737124fe4602cf0eb,1345.0,3946.785006315058,2601.785006315058,2601.785006315058,193.4412644100415
15ab18e369a4046251d65949a3651db540d7a948,498.81,1011.0212720625278,512.2112720625278,512.2112720625278,102.68664863625985
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,1394.3799999999999,1400.594974672985,6.214974672985136,6.214974672985136,0.44571599370222864
1622b0c47fa3ca8b8b8a0b54dfde1d479b35e1e8,742.75,841.0691368958956,98.31913689589555,98.31913689589555,13.237177636606603
16f22bd5adee3d4b0ae41ae241fce1b66c4e9fe9,3078.51,3305.4817985671616,226.9717985671614,226.9717985671614,7.372780941662082
175111c30e17b0c1751665678e3125c9d75d3d9b,3587.8199999999997,3183.5803249944966,-404.23967500550316,404.23967500550316,11.266999877516241
17553057673459a94adebd6b19bce398c1dd2e03,1796.76,1956.8280580036871,160.06805800368716,160.06805800368716,8.908705559100111
178038e16a3c24e9bca0a9ffb60b43fb8f320f70,402.36,547.8947401615229,145.5347401615229,145.5347401615229,36.17028038610272
178667f76d2cdac1d280275b655fc43f94c5f684,311.92,369.44836510233284,57.52836510233283,57.52836510233283,18.44330761167377
18a53fc225d64401086c316fb899833b6d639c78,1257.83,901.4931690127243,-356.3368309872757,356.3368309872757,28.329490550175755
18bfa1828cb73a941d6c9baf3dfbabd4045bbb86,2387.87,1938.6189959399792,-449.2510040600207,449.2510040600207,18.813880322631498
18c6c39219059e0995200d725c4c678e22a8ff3d,1173.53,832.2103503323416,-341.3196496676584,341.3196496676584,29.08486784893939
18d833ac5289ff5aca27d7ca0cc710256af56851,243.94,224.37339059070425,-19.56660940929575,19.56660940929575,8.02107461232096
18e076d2bedd0c317d8c602959f19778bd80dad3,973.95,927.8408888599248,-46.10911114007524,46.10911114007524,4.734238014279505
19083d810e11d4b233aaf064d22d8f20a57fa18f,550.89,278.66615563716044,-272.22384436283954,272.22384436283954,49.415281519511986
193df2d347c800efa8441c7b2403271da9ad437a,2487.5,2711.680192892196,224.18019289219592,224.18019289219592,9.0122690609928
197a249ecfa25a51bd904cd73ef77de4d0fa4330,3001.11,2199.8498690906063,-801.2601309093939,801.2601309093939,26.6987924770966
19a32480aa51eea09847e67f017a90e20df740d1,314.21999999999997,467.4712299321187,153.25122993211875,153.25122993211875,48.771952750340134
19cc3a917c08b1732559b5c1c556536626015bd7,1382.25,1283.2893172567872,-98.96068274321283,98.96068274321283,7.159391046714619
19f23ae495f6fd4277519a2e6eb30f0b24d738fc,626.2,535.7428409218943,-90.45715907810575,90.45715907810575,14.445410264788524
1a05782def66e1904c5dd40e255e21c4fc0a50ac,1627.5,1270.4452931119258,-357.0547068880742,357.0547068880742,21.938845277301024
1a1c25c15158fe5805fbfccda5f8181f0e2dbac5,3295.79,3244.4911646680475,-51.29883533195243,51.29883533195243,1.5564958729759004
1a1e6dd25a72cf135502784109332810479e7724,341.07,277.42099532163496,-63.64900467836503,63.64900467836503,18.661566446291094
1a5cc11faedfdac87849732ebe75c986675ac902,721.73,815.5654099552604,93.83540995526039,93.83540995526039,13.001456217042437
1a5e832262f8bf6e6a8b42b1d1ab4e25d46fc264,1293.26,1182.7348416974535,-110.52515830254652,110.52515830254652,8.546244243427193
1a9868a219eba7b3133c6e8c7a9ff6c7f274674b,2304.93,1204.8183424909753,-1100.1116575090246,1100.1116575090246,47.72863633641909
1ab24287f57b19700bc8dcd3f051c8b61583f07c,1954.71,1386.8022099812952,-567.9077900187049,567.9077900187049,29.05330151371328
1add80fc61028f13c3b6764b8b68e61e6507fbe9,367.64,1213.798938300187,846.1589383001871,846.1589383001871,230.1596502829363
1ba596b3179a3d78e58850f5e3bb8fb7957dee11,1601.4099999999999,1852.356968385635,250.94696838563505,250.94696838563505,15.670376005247565
1baf880d1068916c6a97c1f9f1e1a4992c112004,1282.0,1256.5020365508133,-25.497963449186727,25.497963449186727,1.988920705864799
1bf032b412d043f50f342abd63caf32c9ca8b216,1171.6399999999999,895.0940864132185,-276.54591358678135,276.54591358678135,23.60331787808383
1c0a4cc1a30a8fc039ba60edc6daebaf680c1c6d,20317.079999999998,10946.798776827824,-9370.281223172175,9370.281223172175,46.120216208097695
1c1615b93647941594a95c18bbb4e7426663cd35,772.74,1154.848819452485,382.108819452485,382.108819452485,49.448562188120846
1c43f059bf1be21b3d5335fe526edb605441b279,198.57,196.86973120709817,-1.7002687929018236,1.7002687929018236,0.8562566313651728
1c58aa6f46a23aa04f494de78a4a0a327b343482,1981.67,1966.3041391115592,-15.36586088844092,15.36586088844092,0.7753995815872936
1cde06e09d2a9424bc7a0b65baaa91fef40f9c57,882.71,1027.9820203013862,145.2720203013862,145.2720203013862,16.457502498146184
1d57db78f59d7bf500c0f6cb1ceb5cd1258553e4,917.08,800.5399393633207,-116.5400606366793,116.5400606366793,12.707731128874174
1d7e06fb4e56e8479947a885f433f2d38b83b08a,2732.58,3011.8830097955884,279.3030097955884,279.3030097955884,10.221219865313676
1d8f54cbb7b5e2f80343a025c1122019ecebb33f,2600.67,2139.117925967164,-461.5520740328361,461.5520740328361,17.747429471360693
1eb4fd9176e9e8f30737349e329b421f7a0d138a,773.0699999999999,1683.083105925655,910.013105925655,910.013105925655,117.71419223688089
1ec46b0c54a296addafefaf286c1059d0d65596b,1232.77,1417.4904672355774,184.72046723557742,184.72046723557742,14.98417930640569
1f198781f20d59e1bef4e4ce6f17c332e384a6c8,504.63,536.7214613314164,32.09146133141644,32.09146133141644,6.359404183543674
1f28ccc615fd3728b28b03270fad3515df299bde,477.53,401.22052070651614,-76.30947929348383,76.30947929348383,15.980038802480228
1f44a491bb83cf8201accbe64e4044edce21644a,1584.99,7070.668196695793,5485.678196695793,5485.678196695793,346.1017543767338
205f300d7419d89f8b0b8d524ae98b069a4e6b9f,326.87,247.5840822760612,-79.28591772393881,79.28591772393881,24.256101117856886
20c35f25b3b6227cbd5e2a34f6fa5e593bbf349e,357.15,330.6768448222061,-26.4731551777939,26.4731551777939,7.412335203078231
20d7979a08e914f774e4ee0582e9c52610b368aa,629.9300000000001,589.7791362174394,-40.15086378256069,40.15086378256069,6.373861188157523
20de823b21be5a247d51c93ba27258cf36e6ad6e,442.26,580.4219564700336,138.1619564700336,138.1619564700336,31.239984730708997
20dfaed3de03dc36d646ced9ef3f3107135bf261,316.64,1095.8420029117651,779.2020029117651,779.2020029117651,246.0845132995721
21482b6be8d84111b1ef25f2f248b12833c316ba,717.6,571.5578119670874,-146.04218803291258,146.04218803291258,20.35147547838804
217e3f98440eac6df428d352131e68af76d84080,210.6,229.9054092009179,19.305409200917893,19.305409200917893,9.166860969096815
21a634e5c4dc9c243a5d48a09814b55da8695048,1957.28,2461.400261713015,504.120261713015,504.120261713015,25.75616476503183
21b2406ac19e643f6875f4a895aa44df537d4dc8,839.24,671.7729283340472,-167.46707166595286,167.46707166595286,19.954610321952345
21edbd2c54a64bcfb9ad0226eef2cdf10b660d64,686.68,1207.8207091336944,521.1407091336945,521.1407091336945,75.89280438249178
22da312490a4c7baecab07d8bb025504dac58461,1444.38,2035.4790684833458,591.0990684833457,591.0990684833457,40.92406904577366
23024a49aa80c0885777892528f446c9999b584c,1065.17,617.3456157094303,-447.8243842905698,447.8243842905698,42.04252694786464
2303c8a4a887bdd51802cefa99536766bf3de584,274.09,644.7232264158108,370.63322641581084,370.63322641581084,135.22318450720962
23b4e6e36404db8e6d71d31d60512f26acd785e7,806.59,424.73914539382423,-381.8508546061758,381.8508546061758,47.34138218998199
23cfcad88d9e8dd7a03532256a62af5196887dfb,595.48,655.597067660293,60.117067660292946,60.117067660292946,10.095564529504424
241250af04d9772831b4b9f6d39d311b562f2976,5720.7,6427.034350718282,706.3343507182826,706.3343507182826,12.346991639454659
248ed02cf2aaf651bec13d4560f4eea3e159bb2b,1415.76,1127.1452859383357,-288.61471406166424,288.61471406166424,20.385850289714657
24ab4d5471cd5dc3ea7c448f48d4af894996c9d6,1267.95,1013.0386989427245,-254.91130105727552,254.91130105727552,20.104207662547854
25a5b5f5cdcd75129e80d9b267f309eb720281d2,888.37,1419.4444536874544,531.0744536874544,531.0744536874544,59.78077306611597
25b4deea3e686cc2056b3f5e5cd6955b9dafa4fa,660.21,746.0244880466206,85.81448804662057,85.81448804662057,12.998059412402199
2645c45560663c2aaa72b3dde41c2a0f773707c0,692.51,918.39481962818,225.88481962818003,225.88481962818003,32.61827549467589
26bd3b964d3291294d0420e2fb8f3b6bb0710e07,2793.33,2620.954413762035,-172.37558623796485,172.37558623796485,6.170971071730331
26e6f432359c188d9a090fac1d70ec2ededb9a18,626.01,714.0726970774331,88.06269707743309,88.06269707743309,14.06729877756475
2727b75e57d0da973bdab1ef3a8920f051304214,712.49,1313.1290450316503,600.6390450316503,600.6390450316503,84.3014000240916
274c51d3abefa1daf83dca06579b138da2df6e7b,197.92,87.70103206700547,-110.21896793299452,110.21896793299452,55.68864588368761
27727d01ee4cf82c3672eff51d5b9f5f74bbeb59,653.39,509.32475533404767,-144.06524466595232,144.06524466595232,22.04889035123775
277b819b9d6259254f3cf2044ca41bd2e8022e64,696.84,795.8227981866567,98.98279818665662,98.98279818665662,14.20452301628159
2835cbd471a6385d418906a3c170e77585629388,1283.29,1147.1084311507332,-136.1815688492668,136.1815688492668,10.611909143628237
2866a43d62f992328f063167fa2daa8810bf94b9,449.3,465.6514176888606,16.35141768886058,16.35141768886058,3.6393095234499393
289d2b963afabda42dc982496ade21528d9f65e4,2356.97,1901.2489785131152,-455.72102148688464,455.72102148688464,19.335036996096033
28a3eff389a45a7a97524442728afe0bd4e0fa79,1183.75,1250.511894265377,66.7618942653769,66.7618942653769,5.63986435187978
28b25d8e7386973d2f37a308cd998baaaadd94b8,546.33,890.5866886932525,344.2566886932525,344.2566886932525,63.0125910517915
28be368eb32c6f0d0678f565aea52b3514244184,555.59,644.4849538688303,88.89495386883027,88.89495386883027,16.000099690208653
290b6978affa092119737bfd95e47c2494de946f,639.17,669.7011048751938,30.53110487519382,30.53110487519382,4.776679893485899
29479889c8261b0049d9ed7a9b938d2983b15995,811.02,986.3183588855634,175.2983588855634,175.2983588855634,21.614554374190945
2966b3f7fe735ecb30e21e1a747a616bd84c32ea,631.73,836.4583589629599,204.72835896295987,204.72835896295987,32.4075726913333
298d41a93ab1b0da3975e94d3fe4fa179b147ac5,1321.76,1243.9708746269346,-77.78912537306542,77.78912537306542,5.885268533853757
2a121f5823747346124738360203b75cbd14c141,290.19,454.0646626206283,163.87466262062833,163.87466262062833,56.471505779188924
2a1bb0006a4eaaf1678eea5aa5bfac1d68b5a2f4,1056.96,974.5169560799135,-82.44304392008655,82.44304392008655,7.800015508636708
2a489f155f62e3ceb5a75e08e8c79d9506816a2b,1447.8100000000002,1202.3050536023509,-245.5049463976493,245.5049463976493,16.956986510498563
2a892caf801d099e30e95ab6cf01fee49e69d126,252.34,333.8473673963191,81.5073673963191,81.5073673963191,32.300613218799676
2a98cd9805e79d84f8577368ae2bd34b20cbb3ec,363.09,314.68305767758716,-48.40694232241282,48.40694232241282,13.331940379083099
2ab0ad212f835d4a71f24814cd5acddaba23499d,426.76,434.86053621752006,8.100536217520073,8.100536217520073,1.8981479561158667
2b123fc6b4d0f90d942e2a59f3973d05ae9f36e1,854.18,717.6148024967307,-136.56519750326925,136.56519750326925,15.987871116540923
2b23362864745ad74a25360f3bf4eb12b6eb69df,229.1,234.24137785755804,5.141377857558041,5.141377857558041,2.2441631853156006
2b27bc3d5579686feab6d4f412a21c694681147b,504.95,794.2502688448927,289.30026884489274,289.30026884489274,57.292854509336124
2b733723272ca45f11eef580b30bae4a379242f0,250.54,449.23763626083996,198.69763626083997,198.69763626083997,79.30774976484393
2b9bd1e760a7b21b7a68a48ab066f57178a3c2cf,1283.67,1208.4962534900278,-75.17374650997226,75.17374650997226,5.856158242381006
2c66d7617fd7f5ad2e1186af9fde8ca68a5050e2,155.4,162.07973171006336,6.679731710063351,6.679731710063351,4.2984116538374195
2c6a51fcc4a389fb2254acb8475a565ab3112bef,1189.42,1908.026467896103,718.6064678961029,718.6064678961029,60.4165448618741
2ce291738ccdd8f357af2b3200e839d9bf417104,480.78999999999996,547.8947401615229,67.10474016152295,67.10474016152295,13.957183003291032
2da57c64924a452d44912549aaf5049a3bc1078c,1260.74,1812.2640388273169,551.5240388273169,551.5240388273169,43.74605698457389
2e79cd99eb67ed7dfe1e1e7ed8df5f967213cb7d,2168.15,1863.0141149786446,-305.13588502135553,305.13588502135553,14.073559717794225
2e805f79e201c922dab7aa73675e897968bda688,1681.05,1340.4385904721514,-340.61140952784854,340.61140952784854,20.261825021733355
2ebcab73eee822e30c5af5d2dd7527b92a41ce03,152.23,102.41302417860408,-49.816975821395914,49.816975821395914,32.724808396108465
2f4c767fd9296bcaa291aa89f114574071ffdf75,3164.73,4012.9153863938936,848.1853863938936,848.1853863938936,26.801192720829064
2f5363950dee195b91dd681977fde5d159d87b94,1862.44,1523.6835761911668,-338.75642380883323,338.75642380883323,18.18885031511529
2fe5f13355786ebb78248c88693f8af1968b781f,700.26,846.3705186085881,146.1105186085881,146.1105186085881,20.86518130531347
2fea6edc37f37e96cfd44aef71f11c98832128dc,819.71,682.7645889309941,-136.9454110690059,136.9454110690059,16.70656830696294
303d5c632f7601e1b111c363a7e63caba936c1d7,171.44,173.6522107718714,2.212210771871412,2.212210771871412,1.29037025890773
30a316c5b7ea8b5e738d46396bd50782e4622fbf,1562.8100000000002,1869.3426917169872,306.5326917169871,306.5326917169871,19.61420081244598
3120175b663c09d1900a0d93ea425409e80d9065,2051.39,2855.243953242909,803.853953242909,803.853953242909,39.18581806691604
318aa1bb8b74e7a29a048648e962afdd4754e21d,706.26,814.6621139767769,108.40211397677695,108.40211397677695,15.34875456301885
3195d197ecc32f99ce3853370c2c84c77ed37602,355.06,644.841812263935,289.781812263935,289.781812263935,81.61488544582184
3225a5d0b592b755e07a68dd202b9d792f62174d,620.35,764.2601597783957,143.91015977839572,143.91015977839572,23.198220323752032
32287a982f01844ceed614cdcbd5595c839c0faf,5613.81,6031.556604989449,417.7466049894483,417.7466049894483,7.441409755396928
32bb37811d4549c0511c5a889b661574bf1488c0,3112.07,3863.264987433531,751.194987433531,751.194987433531,24.138113456108986
32c7ad9e633961d426161e9d5f52d69d693ad2f4,1293.33,2298.480111861583,1005.1501118615829,1005.1501118615829,77.71799245835038
32ed85f39b2139c857e227d25c39fcb8a5f2d526,768.71,460.4774846897436,-308.2325153102564,308.2325153102564,40.097372911794615
32f44973d9d60ed8eba7bcb021509b60816148da,1509.55,1533.8952906499537,24.345290649953768,24.345290649953768,1.6127515252859308
33186fd11098854178144df7bc06ea95555f9f4a,532.04,994.0617184440945,462.0217184440945,462.0217184440945,86.83965837983884
341cc326e0851894259d1e0cf0054966906cc8e8,976.9300000000001,1357.6061883028942,380.67618830289416,380.67618830289416,38.966577779666316
3433c69c3b6173040c4194ecaa58eb0158aaa89d,1571.48,2194.7200674714077,623.2400674714077,623.2400674714077,39.659433621261975
344032a8e94b3ff15278639d6a8e5928673b1e0f,354.49,389.5453559055816,35.055355905581564,35.055355905581564,9.888954809890706
34c0a2a57f819002672a6f2865482b9a775f166a,2206.72,1961.6945706788147,-245.02542932118513,245.02542932118513,11.103603054360551
34f4a11f23bb216e73953628d530d015823f73d3,493.03,935.5515894409338,442.5215894409338,442.5215894409338,89.75550969331152
352f6a15a062b6ec9c5ebd1be3df144e523ec97f,264.45,307.6660606033645,43.2160606033645,43.2160606033645,16.341864474707695
353dd73d7b23a30d6b0543994ba860df026d746d,624.39,856.6188869844791,232.22888698447912,232.22888698447912,37.19292220959322
3545165fbfb11219f2c13a61cbb49862e6d80b19,732.62,927.7014915091784,195.08149150917836,195.08149150917836,26.62792327662067
355af65b99244316bcca3eac93108d4c19a55d62,730.86,971.3791248557965,240.51912485579646,240.51912485579646,32.90905575018423
358fe11607f50f65f806bbaab6fd6fc35d6a3e04,590.62,713.2006614740674,122.58066147406737,122.58066147406737,20.754573409987366
3596b650a387497b3a18abac53151060e29bc4e8,1137.3,1376.3678958443522,239.06789584435228,239.06789584435228,21.020653815558983
35b952a27bd455afcd2546744cb6797729e37dc5,1588.7,1471.48040826014,-117.2195917398601,117.2195917398601,7.378333967385919
35d11a28bedd333dd4abd48fbdcdda0199f12462,1477.6,718.1826444216913,-759.4173555783086,759.4173555783086,51.395327258954296
35e8b5181a0ae32220502065e3f8b2bfd3eb591f,552.51,671.5645156630662,119.05451566306624,119.05451566306624,21.547938618860517
3664ae66cfd5a77a5a5e4222d8baca2b11a5c4cd,712.02,685.4471598233279,-26.572840176672116,26.572840176672116,3.732035641789854
374b3864a8a4ec45274b95a538b472ef639dc4b5,1000.58,895.912282391009,-104.6677176089911,104.6677176089911,10.4607045522588
3756fd30f780bb371da21f6233b2813da6a66f32,656.1,912.1561312579091,256.0561312579091,256.0561312579091,39.02699760065677
3762a6dd45bab32812ba11c819d1b9cc19e0f30f,2529.51,3842.5879136549815,1313.0779136549813,1313.0779136549813,51.91036657909955
37755e3aa8941e5d997be23a564e70abf662ee72,233.94,275.127060880728,41.187060880727984,41.187060880727984,17.605822382118486
3775c3afb11d4353bd6b970a5493a547fad61052,678.74,920.0970478753601,241.35704787536008,241.35704787536008,35.55957330868375
377640923c35f16f528ae1f4d79b180da251c473,3509.07,2794.9310956351183,-714.1389043648819,714.1389043648819,20.351229937415948
37aaf035fd76b624c4b4a07f3d50db3d4e00f577,356.7,182.38436427563164,-174.31563572436835,174.31563572436835,48.86897553248342
37ace794f7017a06963b6fb9b29921cb643a7859,893.6099999999999,866.1452511678297,-27.464748832170244,27.464748832170244,3.0734603274549577
37b99d7377abb8aa359cf93f293f51157146e178,1169.03,1150.9070740530356,-18.122925946964415,18.122925946964415,1.5502532823763646
37c63d6e78f54e563cd128b18a20ff3902ee58b3,97.42999999999999,-297.18570941226085,-394.61570941226086,394.61570941226086,405.02484800601553
37e36e2ed1a39404ce9270b3f564cb7afa4b4b8a,542.37,445.08771350596334,-97.28228649403667,97.28228649403667,17.936516860083827
38490bf6b01a57eabd7b2a88b2cd9c6319763eff,618.79,836.9310297875904,218.14102978759047,218.14102978759047,35.252836953989316
386255abe482617ebf218e408e292de68bd3f560,728.16,849.4052703046879,121.24527030468789,121.24527030468789,16.650910556016246
38aea4f15b9ddd201ad4126c09ac898ff4fa26fd,776.7,637.242543060109,-139.45745693989102,139.45745693989102,17.955125137104545
